open_time,open,high,low,close,volume
2025-07-09 20:33:00,667.54,667.7,667.49,667.49,67.808
2025-07-09 20:34:00,667.48,667.8,667.4,667.79,70.573
2025-07-09 20:35:00,667.8,668.68,667.79,668.52,898.246
2025-07-09 20:36:00,668.51,668.98,668.42,668.61,128.017
2025-07-09 20:37:00,668.61,668.88,668.46,668.69,185.022
2025-07-09 20:38:00,668.69,669.0,668.67,668.97,86.31
2025-07-09 20:39:00,668.98,669.52,668.61,668.75,237.832
2025-07-09 20:40:00,668.76,668.89,668.4,668.4,129.664
2025-07-09 20:41:00,668.4,668.8,668.39,668.8,130.101
2025-07-09 20:42:00,668.79,668.8,668.63,668.74,79.293
2025-07-09 20:43:00,668.73,668.74,668.3,668.67,57.331
2025-07-09 20:44:00,668.67,668.79,668.5,668.79,46.267
2025-07-09 20:45:00,668.8,668.87,668.24,668.24,85.455
2025-07-09 20:46:00,668.22,668.28,668.21,668.22,66.081
2025-07-09 20:47:00,668.22,668.39,667.87,668.16,242.147
2025-07-09 20:48:00,668.17,668.17,667.64,667.72,168.123
2025-07-09 20:49:00,667.72,667.8,667.71,667.78,61.555
2025-07-09 20:50:00,667.79,668.04,667.78,668.0,34.326
2025-07-09 20:51:00,668.0,668.0,667.73,667.83,61.831
2025-07-09 20:52:00,667.84,667.84,667.62,667.65,42.301
2025-07-09 20:53:00,667.64,667.77,667.57,667.7,41.438
2025-07-09 20:54:00,667.7,667.7,666.82,666.97,217.547
2025-07-09 20:55:00,666.97,667.52,666.92,667.52,131.368
2025-07-09 20:56:00,667.53,667.53,667.2,667.21,36.321
2025-07-09 20:57:00,667.21,667.3,666.76,666.77,153.848
2025-07-09 20:58:00,666.77,666.77,666.65,666.67,57.355
2025-07-09 20:59:00,666.66,666.74,666.41,666.42,88.135
2025-07-09 21:00:00,666.43,666.6,666.31,666.6,126.342
2025-07-09 21:01:00,666.59,667.05,666.59,666.92,146.5
2025-07-09 21:02:00,666.93,667.19,666.93,667.08,48.668
2025-07-09 21:03:00,667.08,667.9,667.08,667.89,310.022
2025-07-09 21:04:00,667.9,668.18,667.89,668.09,65.01
2025-07-09 21:05:00,668.09,668.1,667.7,667.7,65.408
2025-07-09 21:06:00,667.7,668.34,667.7,668.29,99.526
2025-07-09 21:07:00,668.29,668.5,668.2,668.49,68.456
2025-07-09 21:08:00,668.5,668.58,668.47,668.57,65.78
2025-07-09 21:09:00,668.58,668.88,668.51,668.87,140.851
2025-07-09 21:10:00,668.87,668.91,668.7,668.7,100.645
2025-07-09 21:11:00,668.7,668.71,668.53,668.61,108.643
2025-07-09 21:12:00,668.61,668.7,668.53,668.53,80.134
2025-07-09 21:13:00,668.53,668.54,668.31,668.36,184.261
2025-07-09 21:14:00,668.35,668.35,667.82,667.83,655.825
2025-07-09 21:15:00,667.82,667.89,667.02,667.52,460.319
2025-07-09 21:16:00,667.51,667.52,667.21,667.26,96.667
2025-07-09 21:17:00,667.26,667.33,667.05,667.33,154.572
2025-07-09 21:18:00,667.32,667.33,667.04,667.04,60.984
2025-07-09 21:19:00,667.04,667.04,666.2,666.51,639.248
2025-07-09 21:20:00,666.51,666.86,666.5,666.86,77.654
2025-07-09 21:21:00,666.85,667.09,666.85,667.09,83.286
2025-07-09 21:22:00,667.09,667.29,667.08,667.28,24.098
2025-07-09 21:23:00,667.29,667.45,667.29,667.45,40.592
2025-07-09 21:24:00,667.44,667.57,667.44,667.45,76.117
2025-07-09 21:25:00,667.44,667.44,667.1,667.37,95.951
2025-07-09 21:26:00,667.37,667.55,667.37,667.41,57.415
2025-07-09 21:27:00,667.41,667.41,667.29,667.3,20.708
2025-07-09 21:28:00,667.3,667.3,667.29,667.29,40.933
2025-07-09 21:29:00,667.29,667.49,667.29,667.49,51.008
2025-07-09 21:30:00,667.49,667.53,667.48,667.53,30.806
2025-07-09 21:31:00,667.53,667.55,667.51,667.55,40.702
2025-07-09 21:32:00,667.55,667.65,667.54,667.57,92.876
2025-07-09 21:33:00,667.57,667.65,667.57,667.65,47.476
2025-07-09 21:34:00,667.64,667.65,667.64,667.64,44.401
2025-07-09 21:35:00,667.65,667.65,666.9,667.0,245.363
2025-07-09 21:36:00,666.99,667.0,666.72,666.73,91.169
2025-07-09 21:37:00,666.73,666.87,666.72,666.87,20.625
2025-07-09 21:38:00,666.86,667.2,666.86,667.2,44.735
2025-07-09 21:39:00,667.2,667.3,667.19,667.29,33.245
2025-07-09 21:40:00,667.3,667.37,667.3,667.37,59.77
2025-07-09 21:41:00,667.36,667.37,667.36,667.36,9.735
2025-07-09 21:42:00,667.37,667.37,667.29,667.29,35.809
2025-07-09 21:43:00,667.3,667.34,667.03,667.08,109.259
2025-07-09 21:44:00,667.07,667.37,667.01,667.37,42.296
2025-07-09 21:45:00,667.37,667.5,667.37,667.44,27.443
2025-07-09 21:46:00,667.44,667.7,667.43,667.7,31.723
2025-07-09 21:47:00,667.7,667.7,667.69,667.7,17.372
2025-07-09 21:48:00,667.69,667.79,667.69,667.78,50.05
2025-07-09 21:49:00,667.79,667.89,667.79,667.89,53.694
2025-07-09 21:50:00,667.89,667.9,667.7,667.71,67.397
2025-07-09 21:51:00,667.71,667.78,667.7,667.77,9.277
2025-07-09 21:52:00,667.77,667.77,667.74,667.74,16.856
2025-07-09 21:53:00,667.75,667.75,667.57,667.57,125.897
2025-07-09 21:54:00,667.58,667.58,667.5,667.5,19.101
2025-07-09 21:55:00,667.51,667.56,667.5,667.56,51.504
2025-07-09 21:56:00,667.56,667.56,667.5,667.5,17.021
2025-07-09 21:57:00,667.5,667.51,667.21,667.21,69.021
2025-07-09 21:58:00,667.22,667.5,667.21,667.5,55.14
2025-07-09 21:59:00,667.5,667.5,667.37,667.37,29.058
2025-07-09 22:00:00,667.36,668.17,667.35,668.11,92.366
2025-07-09 22:01:00,668.11,668.4,668.1,668.4,60.139
2025-07-09 22:02:00,668.39,668.39,668.1,668.1,121.078
2025-07-09 22:03:00,668.11,668.25,667.73,667.74,47.384
2025-07-09 22:04:00,667.74,668.28,667.74,668.09,101.558
2025-07-09 22:05:00,668.09,668.59,668.04,668.51,215.565
2025-07-09 22:06:00,668.51,668.51,668.34,668.44,87.26
2025-07-09 22:07:00,668.44,668.6,668.44,668.59,139.509
2025-07-09 22:08:00,668.6,668.6,668.57,668.57,56.057
2025-07-09 22:09:00,668.58,669.2,668.56,669.07,146.235
2025-07-09 22:10:00,669.07,669.51,669.06,669.51,201.867
2025-07-09 22:11:00,669.5,669.7,669.36,669.36,98.94
2025-07-09 22:12:00,669.36,669.49,669.35,669.46,48.029
2025-07-09 22:13:00,669.46,669.67,669.36,669.67,35.788
2025-07-09 22:14:00,669.67,669.86,669.67,669.71,65.119
2025-07-09 22:15:00,669.7,669.75,669.62,669.63,123.856
2025-07-09 22:16:00,669.63,669.77,669.62,669.76,56.555
2025-07-09 22:17:00,669.77,669.83,669.76,669.8,54.17
2025-07-09 22:18:00,669.81,669.81,669.75,669.75,42.252
2025-07-09 22:19:00,669.76,669.92,669.75,669.91,79.919
2025-07-09 22:20:00,669.91,669.97,669.91,669.94,78.799
2025-07-09 22:21:00,669.94,669.94,669.8,669.81,67.153
2025-07-09 22:22:00,669.81,669.81,669.32,669.32,91.229
2025-07-09 22:23:00,669.32,669.56,669.32,669.54,84.636
2025-07-09 22:24:00,669.53,669.54,669.3,669.3,37.526
2025-07-09 22:25:00,669.3,669.5,669.25,669.25,68.522
2025-07-09 22:26:00,669.25,669.3,669.2,669.21,46.845
2025-07-09 22:27:00,669.21,669.29,669.21,669.21,30.58
2025-07-09 22:28:00,669.21,669.22,669.02,669.15,45.003
2025-07-09 22:29:00,669.14,669.21,669.14,669.2,28.416
2025-07-09 22:30:00,669.21,669.3,669.2,669.29,47.95
2025-07-09 22:31:00,669.3,669.55,669.2,669.55,46.253
2025-07-09 22:32:00,669.56,669.66,669.43,669.43,30.921
2025-07-09 22:33:00,669.44,669.59,669.43,669.59,32.493
2025-07-09 22:34:00,669.59,669.59,669.52,669.52,31.197
2025-07-09 22:35:00,669.52,669.69,669.4,669.68,83.691
2025-07-09 22:36:00,669.69,669.85,669.69,669.85,14.413
2025-07-09 22:37:00,669.85,670.0,669.84,669.99,52.983
2025-07-09 22:38:00,669.99,669.99,669.62,669.75,101.492
2025-07-09 22:39:00,669.76,670.0,669.66,670.0,59.817
2025-07-09 22:40:00,669.99,670.3,669.99,670.05,113.347
2025-07-09 22:41:00,670.06,670.06,670.05,670.06,19.522
2025-07-09 22:42:00,670.06,670.06,669.95,669.96,45.738
2025-07-09 22:43:00,669.96,669.96,669.8,669.81,21.349
2025-07-09 22:44:00,669.8,669.81,669.7,669.8,46.379
2025-07-09 22:45:00,669.8,670.0,669.8,669.98,40.354
2025-07-09 22:46:00,669.97,670.0,669.87,669.88,78.161
2025-07-09 22:47:00,669.88,669.88,669.61,669.7,41.55
2025-07-09 22:48:00,669.69,669.89,669.69,669.88,27.437
2025-07-09 22:49:00,669.88,670.09,669.74,670.0,279.338
2025-07-09 22:50:00,669.99,670.0,669.87,669.89,47.288
2025-07-09 22:51:00,669.88,669.89,669.5,669.5,101.614
2025-07-09 22:52:00,669.5,669.51,669.23,669.44,131.196
2025-07-09 22:53:00,669.43,669.54,669.32,669.53,22.12
2025-07-09 22:54:00,669.53,669.53,669.42,669.52,51.108
2025-07-09 22:55:00,669.53,670.2,669.53,670.2,492.781
2025-07-09 22:56:00,670.2,670.53,670.19,670.41,144.971
2025-07-09 22:57:00,670.41,670.41,670.33,670.36,52.98
2025-07-09 22:58:00,670.36,670.36,670.12,670.19,78.08
2025-07-09 22:59:00,670.19,670.2,670.08,670.08,107.59
2025-07-09 23:00:00,670.08,670.08,669.98,670.0,40.529
2025-07-09 23:01:00,670.0,670.0,669.82,669.91,45.092
2025-07-09 23:02:00,669.92,669.98,669.89,669.89,25.993
2025-07-09 23:03:00,669.88,669.88,669.73,669.78,63.67
2025-07-09 23:04:00,669.77,669.78,669.55,669.55,44.925
2025-07-09 23:05:00,669.55,669.65,669.4,669.59,68.231
2025-07-09 23:06:00,669.6,669.6,669.44,669.45,89.206
2025-07-09 23:07:00,669.45,669.45,669.4,669.4,28.968
2025-07-09 23:08:00,669.41,669.44,669.15,669.16,60.824
2025-07-09 23:09:00,669.16,669.2,668.86,668.86,158.077
2025-07-09 23:10:00,668.86,668.86,668.75,668.8,69.344
2025-07-09 23:11:00,668.79,668.8,668.35,668.44,251.181
2025-07-09 23:12:00,668.44,668.49,668.43,668.48,111.219
2025-07-09 23:13:00,668.49,668.49,668.47,668.48,12.846
2025-07-09 23:14:00,668.47,668.6,668.36,668.6,58.901
2025-07-09 23:15:00,668.6,669.2,668.59,669.2,28.727
2025-07-09 23:16:00,669.2,669.28,669.15,669.15,21.571
2025-07-09 23:17:00,669.16,669.21,669.03,669.13,116.104
2025-07-09 23:18:00,669.13,669.13,669.05,669.11,20.673
2025-07-09 23:19:00,669.11,669.3,669.11,669.29,38.1
2025-07-09 23:20:00,669.29,669.3,669.08,669.2,113.264
2025-07-09 23:21:00,669.19,669.23,669.19,669.2,22.832
2025-07-09 23:22:00,669.21,669.29,669.18,669.29,100.575
2025-07-09 23:23:00,669.28,669.33,669.24,669.32,27.345
2025-07-09 23:24:00,669.32,669.43,669.32,669.43,12.5
2025-07-09 23:25:00,669.43,669.44,669.23,669.24,24.446
2025-07-09 23:26:00,669.24,669.24,669.1,669.1,32.528
2025-07-09 23:27:00,669.11,669.48,669.11,669.47,70.863
2025-07-09 23:28:00,669.47,669.5,669.4,669.41,73.408
2025-07-09 23:29:00,669.42,669.51,669.4,669.4,16.796
2025-07-09 23:30:00,669.41,669.58,669.41,669.58,37.748
2025-07-09 23:31:00,669.58,669.68,669.57,669.68,34.747
2025-07-09 23:32:00,669.68,669.83,669.62,669.82,56.407
2025-07-09 23:33:00,669.82,669.87,669.72,669.75,31.504
2025-07-09 23:34:00,669.76,669.76,669.67,669.68,12.55
2025-07-09 23:35:00,669.68,669.72,669.46,669.46,168.692
2025-07-09 23:36:00,669.47,669.54,669.46,669.51,52.047
2025-07-09 23:37:00,669.5,669.59,669.43,669.43,12.39
2025-07-09 23:38:00,669.44,669.44,669.13,669.18,65.179
2025-07-09 23:39:00,669.18,669.38,669.18,669.34,62.763
2025-07-09 23:40:00,669.34,669.61,669.23,669.41,346.456
2025-07-09 23:41:00,669.42,669.42,669.24,669.24,29.497
2025-07-09 23:42:00,669.25,669.38,669.2,669.38,58.598
2025-07-09 23:43:00,669.37,669.41,669.36,669.41,157.24
2025-07-09 23:44:00,669.4,669.41,669.21,669.22,38.147
2025-07-09 23:45:00,669.22,669.45,669.21,669.45,151.134
2025-07-09 23:46:00,669.44,669.6,669.44,669.53,62.869
2025-07-09 23:47:00,669.54,669.56,669.53,669.55,34.029
2025-07-09 23:48:00,669.55,669.61,669.51,669.51,42.093
2025-07-09 23:49:00,669.52,669.52,669.41,669.43,71.839
2025-07-09 23:50:00,669.43,669.43,669.32,669.32,17.531
2025-07-09 23:51:00,669.33,669.33,669.22,669.22,39.043
2025-07-09 23:52:00,669.22,669.22,668.81,668.9,310.043
2025-07-09 23:53:00,668.9,668.91,668.73,668.74,56.052
2025-07-09 23:54:00,668.74,668.74,668.31,668.59,236.689
2025-07-09 23:55:00,668.59,668.88,668.58,668.88,45.3
2025-07-09 23:56:00,668.88,668.88,668.64,668.7,22.277
2025-07-09 23:57:00,668.7,668.94,668.69,668.89,99.896
2025-07-09 23:58:00,668.88,668.88,668.76,668.77,27.494
2025-07-09 23:59:00,668.76,668.77,668.62,668.68,61.254
2025-07-10 00:00:00,668.69,668.9,668.68,668.9,90.949
2025-07-10 00:01:00,668.9,669.25,668.9,669.2,202.497
2025-07-10 00:02:00,669.2,669.25,669.15,669.24,49.417
2025-07-10 00:03:00,669.25,669.61,669.25,669.61,87.162
2025-07-10 00:04:00,669.61,669.61,669.53,669.54,45.849
2025-07-10 00:05:00,669.53,669.77,669.53,669.77,136.178
2025-07-10 00:06:00,669.77,670.3,669.77,670.2,153.07
2025-07-10 00:07:00,670.21,670.3,670.13,670.14,85.825
2025-07-10 00:08:00,670.14,670.3,670.13,670.29,31.97
2025-07-10 00:09:00,670.3,670.45,670.25,670.26,74.153
2025-07-10 00:10:00,670.25,670.3,670.0,670.23,57.723
2025-07-10 00:11:00,670.23,670.25,670.0,670.0,70.136
2025-07-10 00:12:00,670.0,670.0,669.84,669.97,64.002
2025-07-10 00:13:00,669.97,670.18,669.96,670.17,42.354
2025-07-10 00:14:00,670.18,670.41,670.17,670.21,98.853
2025-07-10 00:15:00,670.21,670.21,670.08,670.09,36.648
2025-07-10 00:16:00,670.09,670.28,669.96,670.21,96.21
2025-07-10 00:17:00,670.22,670.29,670.18,670.29,51.32
2025-07-10 00:18:00,670.3,670.3,670.04,670.1,203.344
2025-07-10 00:19:00,670.1,670.3,670.09,670.14,63.123
2025-07-10 00:20:00,670.15,670.17,669.97,669.97,69.114
2025-07-10 00:21:00,669.96,670.03,669.96,669.96,43.967
2025-07-10 00:22:00,669.97,669.97,669.7,669.86,63.287
2025-07-10 00:23:00,669.86,669.9,669.74,669.84,46.99
2025-07-10 00:24:00,669.84,670.33,669.76,670.33,60.293
2025-07-10 00:25:00,670.34,670.55,670.34,670.4,102.71
2025-07-10 00:26:00,670.41,670.48,670.4,670.48,19.43
2025-07-10 00:27:00,670.48,670.48,669.95,669.96,75.998
2025-07-10 00:28:00,669.96,669.96,669.54,669.55,52.837
2025-07-10 00:29:00,669.54,669.55,669.13,669.13,79.705
2025-07-10 00:30:00,669.14,669.41,669.04,669.4,108.895
2025-07-10 00:31:00,669.39,669.39,669.21,669.37,57.157
2025-07-10 00:32:00,669.38,669.75,669.38,669.53,39.15
2025-07-10 00:33:00,669.53,669.54,669.02,669.03,56.339
2025-07-10 00:34:00,669.03,669.26,669.0,669.01,35.711
2025-07-10 00:35:00,669.01,669.01,668.63,668.63,129.821
2025-07-10 00:36:00,668.63,668.63,668.46,668.5,41.327
2025-07-10 00:37:00,668.51,668.59,668.45,668.5,28.728
2025-07-10 00:38:00,668.49,668.77,668.49,668.63,17.829
2025-07-10 00:39:00,668.63,668.75,668.6,668.75,15.887
2025-07-10 00:40:00,668.75,668.76,668.62,668.76,9.897
2025-07-10 00:41:00,668.77,668.89,668.76,668.76,35.089
2025-07-10 00:42:00,668.77,668.77,668.63,668.77,203.452
2025-07-10 00:43:00,668.77,669.04,668.77,669.0,56.737
2025-07-10 00:44:00,669.0,669.2,669.0,669.2,31.563
2025-07-10 00:45:00,669.19,669.68,669.19,669.68,44.628
2025-07-10 00:46:00,669.68,669.68,669.43,669.43,18.495
2025-07-10 00:47:00,669.44,669.66,669.43,669.65,26.022
2025-07-10 00:48:00,669.65,669.67,669.55,669.67,11.626
2025-07-10 00:49:00,669.68,669.68,669.67,669.68,24.811
2025-07-10 00:50:00,669.67,669.7,669.67,669.7,9.434
2025-07-10 00:51:00,669.7,669.94,669.69,669.84,131.712
2025-07-10 00:52:00,669.85,669.85,669.72,669.83,84.5
2025-07-10 00:53:00,669.83,669.83,669.7,669.79,39.363
2025-07-10 00:54:00,669.8,670.17,669.79,670.09,200.296
2025-07-10 00:55:00,670.09,670.09,669.78,669.86,37.404
2025-07-10 00:56:00,669.85,669.86,669.66,669.73,30.564
2025-07-10 00:57:00,669.74,669.87,669.73,669.82,83.487
2025-07-10 00:58:00,669.82,669.9,669.82,669.9,26.148
2025-07-10 00:59:00,669.89,669.91,669.86,669.86,56.929
2025-07-10 01:00:00,669.86,669.91,669.85,669.91,71.77
2025-07-10 01:01:00,669.91,669.97,669.89,669.89,51.416
2025-07-10 01:02:00,669.9,669.9,669.7,669.78,80.528
2025-07-10 01:03:00,669.78,669.78,669.7,669.76,70.789
2025-07-10 01:04:00,669.76,669.77,669.53,669.68,205.766
2025-07-10 01:05:00,669.68,669.68,669.54,669.55,44.663
2025-07-10 01:06:00,669.55,669.55,669.4,669.46,56.973
2025-07-10 01:07:00,669.45,669.46,669.31,669.35,24.092
2025-07-10 01:08:00,669.36,669.38,669.27,669.27,31.016
2025-07-10 01:09:00,669.26,669.37,669.2,669.31,43.903
2025-07-10 01:10:00,669.31,669.33,669.03,669.04,19.491
2025-07-10 01:11:00,669.04,669.04,669.02,669.02,44.448
2025-07-10 01:12:00,669.03,669.03,668.51,668.52,63.494
2025-07-10 01:13:00,668.52,668.59,668.51,668.58,21.561
2025-07-10 01:14:00,668.58,668.69,668.58,668.68,36.883
2025-07-10 01:15:00,668.68,668.68,668.4,668.4,83.834
2025-07-10 01:16:00,668.41,668.47,668.37,668.37,50.376
2025-07-10 01:17:00,668.38,668.47,668.37,668.47,23.006
2025-07-10 01:18:00,668.47,668.6,668.46,668.52,81.257
2025-07-10 01:19:00,668.53,668.68,668.52,668.67,638.38
2025-07-10 01:20:00,668.68,668.68,668.35,668.42,163.251
2025-07-10 01:21:00,668.41,668.42,668.35,668.36,37.854
2025-07-10 01:22:00,668.36,668.84,668.35,668.63,499.71
2025-07-10 01:23:00,668.62,668.63,668.41,668.42,27.349
2025-07-10 01:24:00,668.42,668.42,668.15,668.16,46.464
2025-07-10 01:25:00,668.15,668.3,668.15,668.3,65.242
2025-07-10 01:26:00,668.29,668.3,668.29,668.29,6.735
2025-07-10 01:27:00,668.3,668.3,668.2,668.2,16.15
2025-07-10 01:28:00,668.19,668.2,668.18,668.19,7.336
2025-07-10 01:29:00,668.19,668.28,668.19,668.27,15.423
2025-07-10 01:30:00,668.28,668.61,668.27,668.5,84.897
2025-07-10 01:31:00,668.5,668.51,668.5,668.51,8.409
2025-07-10 01:32:00,668.51,668.51,668.47,668.48,38.801
2025-07-10 01:33:00,668.48,668.55,668.47,668.55,42.883
2025-07-10 01:34:00,668.56,668.61,668.49,668.59,22.472
2025-07-10 01:35:00,668.6,668.6,668.5,668.58,61.578
2025-07-10 01:36:00,668.57,668.65,668.54,668.55,67.028
2025-07-10 01:37:00,668.55,668.55,668.45,668.51,32.632
2025-07-10 01:38:00,668.51,668.6,668.51,668.59,20.695
2025-07-10 01:39:00,668.59,668.93,668.59,668.87,135.668
2025-07-10 01:40:00,668.88,668.88,668.76,668.77,102.557
2025-07-10 01:41:00,668.77,668.78,668.76,668.78,22.907
2025-07-10 01:42:00,668.78,668.78,668.76,668.76,19.737
2025-07-10 01:43:00,668.77,668.77,668.76,668.76,11.503
2025-07-10 01:44:00,668.76,668.77,668.76,668.76,18.286
2025-07-10 01:45:00,668.77,668.77,668.76,668.76,82.478
2025-07-10 01:46:00,668.77,668.77,668.7,668.7,131.895
2025-07-10 01:47:00,668.71,668.71,668.7,668.7,31.273
2025-07-10 01:48:00,668.7,668.75,668.7,668.74,30.162
2025-07-10 01:49:00,668.74,668.75,668.71,668.71,29.418
2025-07-10 01:50:00,668.72,668.75,668.71,668.75,32.951
2025-07-10 01:51:00,668.75,669.0,668.74,669.0,62.155
2025-07-10 01:52:00,669.0,669.0,668.98,668.98,62.621
2025-07-10 01:53:00,668.99,669.3,668.98,669.29,131.085
2025-07-10 01:54:00,669.3,669.59,669.29,669.42,116.25
2025-07-10 01:55:00,669.43,669.6,669.42,669.6,69.126
2025-07-10 01:56:00,669.59,669.6,669.56,669.56,79.079
2025-07-10 01:57:00,669.56,669.59,669.56,669.58,43.245
2025-07-10 01:58:00,669.58,669.77,669.5,669.77,218.193
2025-07-10 01:59:00,669.76,669.76,669.36,669.39,58.409
2025-07-10 02:00:00,669.39,669.5,669.39,669.49,25.597
2025-07-10 02:01:00,669.49,669.72,669.49,669.72,50.419
2025-07-10 02:02:00,669.72,669.72,669.36,669.49,190.884
2025-07-10 02:03:00,669.5,669.53,669.3,669.49,83.143
2025-07-10 02:04:00,669.5,669.72,669.5,669.72,90.248
2025-07-10 02:05:00,669.71,669.85,669.71,669.84,46.154
2025-07-10 02:06:00,669.85,670.0,669.84,670.0,111.586
2025-07-10 02:07:00,669.99,670.0,669.95,669.95,38.735
2025-07-10 02:08:00,669.96,669.96,669.92,669.92,13.158
2025-07-10 02:09:00,669.92,669.99,669.92,669.98,133.95
2025-07-10 02:10:00,669.98,670.25,669.92,670.24,253.082
2025-07-10 02:11:00,670.23,670.3,670.23,670.3,52.519
2025-07-10 02:12:00,670.29,670.32,670.29,670.32,46.749
2025-07-10 02:13:00,670.31,670.32,670.31,670.32,33.787
2025-07-10 02:14:00,670.32,670.33,670.31,670.33,39.514
2025-07-10 02:15:00,670.32,670.35,670.09,670.09,186.427
2025-07-10 02:16:00,670.1,670.27,670.09,670.27,57.186
2025-07-10 02:17:00,670.27,670.27,670.21,670.26,37.142
2025-07-10 02:18:00,670.26,670.27,669.37,670.24,1122.46
2025-07-10 02:19:00,670.24,670.25,670.13,670.18,125.437
2025-07-10 02:20:00,670.19,670.4,670.18,670.4,171.422
2025-07-10 02:21:00,670.39,670.4,670.39,670.4,53.351
2025-07-10 02:22:00,670.39,670.4,670.1,670.1,62.074
2025-07-10 02:23:00,670.11,670.17,670.1,670.16,30.584
2025-07-10 02:24:00,670.17,670.23,670.16,670.22,32.939
2025-07-10 02:25:00,670.22,670.46,670.22,670.46,205.066
2025-07-10 02:26:00,670.45,670.93,670.45,670.85,178.192
2025-07-10 02:27:00,670.84,670.9,670.78,670.9,100.912
2025-07-10 02:28:00,670.89,670.9,670.6,670.81,306.351
2025-07-10 02:29:00,670.81,670.81,670.54,670.56,355.693
2025-07-10 02:30:00,670.55,670.75,670.55,670.75,108.748
2025-07-10 02:31:00,670.75,670.94,670.74,670.94,84.247
2025-07-10 02:32:00,670.94,670.94,670.75,670.75,70.224
2025-07-10 02:33:00,670.75,670.76,670.5,670.51,30.473
2025-07-10 02:34:00,670.5,670.51,670.12,670.12,72.912
2025-07-10 02:35:00,670.12,670.18,669.99,670.11,156.804
2025-07-10 02:36:00,670.11,670.11,670.02,670.02,59.65
2025-07-10 02:37:00,670.02,670.03,669.82,669.93,65.387
2025-07-10 02:38:00,669.94,670.1,669.93,670.01,87.096
2025-07-10 02:39:00,670.01,670.01,669.97,669.98,34.754
2025-07-10 02:40:00,669.97,670.27,669.97,670.27,216.503
2025-07-10 02:41:00,670.26,670.27,670.16,670.2,24.551
2025-07-10 02:42:00,670.21,670.21,670.13,670.13,31.515
2025-07-10 02:43:00,670.14,670.14,669.9,669.9,20.949
2025-07-10 02:44:00,669.91,670.01,669.91,670.0,38.331
2025-07-10 02:45:00,670.0,670.01,669.87,669.87,97.112
2025-07-10 02:46:00,669.88,669.88,669.84,669.85,26.74
2025-07-10 02:47:00,669.86,669.95,669.85,669.95,24.482
2025-07-10 02:48:00,669.95,669.95,669.94,669.95,8.65
2025-07-10 02:49:00,669.95,670.0,669.93,669.96,47.723
2025-07-10 02:50:00,669.95,670.1,669.95,670.02,118.481
2025-07-10 02:51:00,670.03,670.06,670.0,670.06,37.479
2025-07-10 02:52:00,670.06,670.06,670.05,670.05,33.989
2025-07-10 02:53:00,670.05,670.06,670.05,670.06,93.192
2025-07-10 02:54:00,670.06,670.06,670.05,670.06,16.592
2025-07-10 02:55:00,670.05,670.06,670.05,670.05,11.158
2025-07-10 02:56:00,670.05,670.4,670.05,670.4,128.601
2025-07-10 02:57:00,670.4,670.56,670.39,670.56,39.736
2025-07-10 02:58:00,670.56,670.65,670.55,670.65,21.596
2025-07-10 02:59:00,670.64,670.65,670.64,670.64,31.526
2025-07-10 03:00:00,670.65,670.74,670.64,670.74,63.971
2025-07-10 03:01:00,670.74,670.84,670.74,670.83,42.391
2025-07-10 03:02:00,670.84,670.84,670.75,670.81,77.97
2025-07-10 03:03:00,670.81,670.99,670.81,670.98,75.405
2025-07-10 03:04:00,670.99,671.25,670.98,671.25,740.834
2025-07-10 03:05:00,671.25,671.3,671.24,671.29,114.041
2025-07-10 03:06:00,671.29,671.33,671.29,671.32,119.051
2025-07-10 03:07:00,671.33,671.33,671.32,671.33,45.2
2025-07-10 03:08:00,671.33,671.33,671.32,671.33,37.065
2025-07-10 03:09:00,671.33,671.47,671.32,671.42,95.764
2025-07-10 03:10:00,671.43,671.43,671.26,671.26,22.226
2025-07-10 03:11:00,671.27,671.27,671.2,671.2,55.971
2025-07-10 03:12:00,671.2,671.21,671.19,671.2,124.311
2025-07-10 03:13:00,671.21,671.21,671.2,671.21,11.925
2025-07-10 03:14:00,671.21,671.21,671.11,671.17,47.327
2025-07-10 03:15:00,671.17,671.34,671.16,671.33,207.893
2025-07-10 03:16:00,671.34,671.35,671.33,671.34,46.383
2025-07-10 03:17:00,671.35,671.35,671.22,671.23,39.272
2025-07-10 03:18:00,671.22,671.24,671.22,671.24,38.793
2025-07-10 03:19:00,671.24,671.36,671.24,671.35,120.384
2025-07-10 03:20:00,671.35,671.37,671.35,671.37,54.154
2025-07-10 03:21:00,671.37,671.37,671.23,671.24,23.764
2025-07-10 03:22:00,671.24,671.24,671.15,671.16,34.973
2025-07-10 03:23:00,671.16,671.16,671.01,671.01,110.958
2025-07-10 03:24:00,671.02,671.02,671.0,671.01,10.146
2025-07-10 03:25:00,671.0,671.01,671.0,671.0,17.962
2025-07-10 03:26:00,671.0,671.01,671.0,671.0,880.598
2025-07-10 03:27:00,671.0,671.01,671.0,671.0,84.107
2025-07-10 03:28:00,671.0,671.01,671.0,671.0,24.833
2025-07-10 03:29:00,671.0,671.01,670.59,670.68,1101.855
2025-07-10 03:30:00,670.68,670.89,670.67,670.87,192.577
2025-07-10 03:31:00,670.87,670.87,670.73,670.8,130.1
2025-07-10 03:32:00,670.8,670.8,670.67,670.67,69.395
2025-07-10 03:33:00,670.67,670.68,670.4,670.4,90.254
2025-07-10 03:34:00,670.4,670.45,670.4,670.42,153.159
2025-07-10 03:35:00,670.43,670.43,670.36,670.39,66.222
