type,timestamp,price,quantity,cost,balance,revenue,profit,profit_pct
BUY,2025-07-23 04:57:00,800.0,0.04467868799962984,35.77869335010357,1.845464965374191,,,
SELL,2025-07-23 05:11:00,799.01,0.04467868799962984,,37.50848474545984,35.66301978008565,-0.044231901119633946,-0.12375000000000114
BUY,2025-07-23 05:39:00,799.44,0.04457252640371615,35.668693568695026,1.8397911767648125,,,
SELL,2025-07-23 05:52:00,798.1,0.04457252640371615,,37.37755116624787,35.53775998948306,-0.05972718538098106,-0.16761733213249672
BUY,2025-07-23 06:30:00,797.1,0.0445473260669119,35.54418228154341,1.8333688847044627,,,
SELL,2025-07-23 06:43:00,794.66,0.0445473260669119,,37.19794703890434,35.364578154199876,-0.10869547560326746,-0.3061096474720931
BUY,2025-07-23 07:06:00,795.22,0.044438079634515126,35.37338773664607,1.8245593022582653,,,
SELL,2025-07-23 07:40:00,794.86,0.044438079634515126,,37.11128922857067,35.286729926312404,-0.01599770866842605,-0.04527049118483107
BUY,2025-07-23 08:03:00,793.96,0.04440491305247385,35.29098049190928,1.8203087366613886,,,
SELL,2025-07-23 08:28:00,795.6,0.04440491305247385,,37.11352901238504,35.29322027572365,0.0728240574060565,0.20655952440928843
BUY,2025-07-23 08:55:00,793.26,0.04444677982220934,35.29311041432754,1.8204185980574934,,,
SELL,2025-07-23 09:15:00,792.01,0.04444677982220934,,36.987510390958526,35.16709179290103,-0.05555847477776168,-0.15757759120590978
BUY,2025-07-23 09:35:00,793.26,0.0442958612200421,35.17327300628201,1.8142373846765167,,,
SELL,2025-07-23 09:47:00,791.63,0.0442958612200421,,36.84510406968082,35.030866685004305,-0.07220225378866843,-0.2054811789325058
BUY,2025-07-23 09:55:00,793.66,0.044103077975703425,35.03785171506297,1.8072523546178516,,,
SELL,2025-07-23 10:04:00,789.79,0.044103077975703425,,36.60459013909422,34.79733778447637,-0.17067891176597247,-0.487614343673614
BUY,2025-07-23 10:23:00,792.88,0.043858289567323565,34.80913499277164,1.7954551463225812,,,
SELL,2025-07-23 11:08:00,797.68,0.043858289567323565,,36.745350687963175,34.94989554164059,0.21051978992315112,0.605387952779734
BUY,2025-07-23 11:23:00,804.63,0.04338401893238509,34.942991236718576,1.8023594512445982,,,
SELL,2025-07-23 12:13:00,806.62,0.04338401893238509,,36.76178238513381,34.959422933889215,0.08633419767544673,0.24731864335160372
BUY,2025-07-23 13:15:00,793.27,0.04402497669882527,34.958616959142994,1.8031654259908194,,,
SELL,2025-07-23 13:16:00,791.21,0.04402497669882527,,36.601334238054484,34.798168812063665,-0.09069145199957765,-0.25968459666947513
BUY,2025-07-23 13:34:00,788.13,0.044118695552956694,34.80603879367791,1.7952954443765776,,,
SELL,2025-07-23 13:39:00,783.31,0.044118695552956694,,36.3193522425495,34.52405679817292,-0.21265211256525346,-0.6115742326773566
BUY,2025-07-23 13:57:00,782.57,0.04408983813642488,34.53788801505244,1.781464227497061,,,
SELL,2025-07-23 14:21:00,787.46,0.04408983813642488,,36.465729182467285,34.684264954970224,0.21559930848711706,0.6248642293980073
BUY,2025-07-23 14:23:00,786.88,0.04402506446134597,34.67708516606726,1.7886440164000277,,,
SELL,2025-07-23 14:40:00,786.9,0.04402506446134597,,36.397323917808535,34.60867990140851,0.0008805012892261186,0.002541683611221763
BUY,2025-07-23 15:02:00,787.85,0.043888376876205,34.612035179640024,1.7852887381685107,,,
SELL,2025-07-23 15:11:00,782.7,0.043888376876205,,36.10236988659316,34.31708114842465,-0.22602514091245474,-0.6536777305324588
BUY,2025-07-23 15:26:00,782.57,0.04382643264150619,34.33154864365576,1.7708212429374015,,,
SELL,2025-07-23 15:54:00,784.34,0.04382643264150619,,36.11127059679833,34.340449353860926,0.07757278577546516,0.2261778499047985
BUY,2025-07-23 17:28:00,765.32,0.044825311068518274,34.34001277402536,1.7712578227729665,,,
SELL,2025-07-23 18:17:00,771.06,0.044825311068518274,,36.29969917091217,34.528441348139204,0.25729728553329023,0.750013066429715
BUY,2025-07-23 18:24:00,773.58,0.04457808398920158,34.51919892657892,1.780500244333247,,,
SELL,2025-07-23 18:39:00,773.36,0.04457808398920158,,36.22093237118829,34.44043212685504,-0.009807178477625564,-0.028439204736423803
BUY,2025-07-23 18:41:00,773.85,0.04446583414438053,34.4442956383815,1.776636732806793,,,
SELL,2025-07-23 19:16:00,773.1,0.04446583414438053,,36.11879657345037,34.342159840643575,-0.033349375608285395,-0.09691800736576855
BUY,2025-07-23 19:48:00,774.03,0.044330138036998375,34.34716960152263,1.7716269719277378,,,
SELL,2025-07-23 20:01:00,772.32,0.044330138036998375,,35.97444212845359,34.20281515652585,-0.07580453604326379,-0.22092166970271473
BUY,2025-07-23 20:52:00,761.07,0.04490483138480154,34.209895742052936,1.764546386400653,,,
SELL,2025-07-23 21:19:00,758.44,0.04490483138480154,,35.78810908157405,34.023562695173396,-0.11809970654202784,-0.34556611087022154
BUY,2025-07-23 21:37:00,756.45,0.04494507717297289,34.032702331122834,1.7554067504512147,,,
SELL,2025-07-23 22:04:00,765.24,0.04494507717297289,,36.11478383544115,34.35937708498994,0.39506722835043007,1.1620067420186349
BUY,2025-07-23 22:14:00,770.08,0.04455257199728481,34.34335368831275,1.7714301471283989,,,
SELL,2025-07-23 23:03:00,774.48,0.04455257199728481,,36.24200103162508,34.47057088449668,0.19603131678805216,0.5713692083939301
BUY,2025-07-23 23:05:00,774.85,0.04443427886693402,34.46433088102386,1.7776701506012174,,,
SELL,2025-07-23 23:24:00,775.39,0.04443427886693402,,36.197111745742546,34.41944159514133,0.023994510588142753,0.06969090791765678
BUY,2025-07-23 23:30:00,775.46,0.044344332600592444,34.42164341461387,1.7754683311286783,,,
SELL,2025-07-23 23:33:00,775.83,0.044344332600592444,,36.1447282290848,34.36925989795612,0.016407403062219408,0.04771361514455994
BUY,2025-07-23 23:34:00,775.69,0.04426702911940408,34.37182930944818,1.7728989196366172,,,
SELL,2025-07-23 23:39:00,775.4,0.04426702911940408,,36.063228644443356,34.29032972480674,-0.012837438444630606,-0.03738606917712969
BUY,2025-07-23 23:43:00,775.81,0.04416038361482991,34.2943272794334,1.7689013650099525,,,
SELL,2025-07-24 00:03:00,773.36,0.04416038361482991,,35.88662376310244,34.11772239809249,-0.10819293985633026,-0.31579897139762725
BUY,2025-07-24 00:18:00,777.1,0.04387117819450176,34.12638486752226,1.76023889558018,,,
SELL,2025-07-24 01:08:00,782.79,0.04387117819450176,,36.067816554875336,34.307577659295156,0.24962700392671242,0.732209496847245
BUY,2025-07-24 01:21:00,783.9,0.043710199932557176,34.2986901528587,1.7691264020166386,,,
SELL,2025-07-24 01:31:00,783.28,0.043710199932557176,,35.97221447978685,34.20308807777021,-0.027100323958185648,-0.07909172088276624
BUY,2025-07-24 01:41:00,782.71,0.04366061984106183,34.207777359553305,1.764437120233545,,,
SELL,2025-07-24 01:44:00,782.8,0.04366061984106183,,35.90779279860516,34.14335567837161,0.003929455785691991,0.011498511581545929
BUY,2025-07-24 01:47:00,782.6,0.04358855502002926,34.14651556183357,1.7612772367715905,,,
SELL,2025-07-24 02:06:00,782.68,0.04358855502002926,,35.84305158960501,34.08177435283342,0.003487084401599169,0.010222335803721855
BUY,2025-07-24 02:34:00,781.92,0.043547804136132545,34.08494990913488,1.7581016804701335,,,
SELL,2025-07-24 03:00:00,781.88,0.043547804136132545,,35.77320962133149,34.015107940861355,-0.0017419121654437175,-0.005115612850414827
BUY,2025-07-24 03:19:00,781.63,0.0434790746776159,34.01853368940518,1.7546759319263074,,,
SELL,2025-07-24 03:38:00,781.8,0.0434790746776159,,35.71262457430346,33.957948642377154,0.007391442695192924,0.02174942108158068
BUY,2025-07-24 03:48:00,781.01,0.04343989621847132,33.96092033893387,1.7517042353695942,,,
SELL,2025-07-24 03:51:00,780.74,0.04343989621847132,,35.633053544405286,33.88134930903569,-0.011728771978986467,-0.0345706200944907
BUY,2025-07-24 05:38:00,762.01,0.0444238275969935,33.8852522680522,1.747801276353087,,,
SELL,2025-07-24 05:51:00,758.39,0.0444238275969935,,35.404697301025706,33.65689602467262,-0.16081425590111667,-0.4750593824228035
BUY,2025-07-24 06:13:00,753.33,0.04464771406418757,33.6680968984104,1.7366004026153092,,,
SELL,2025-07-24 06:19:00,752.52,0.04464771406418757,,35.30129989241016,33.56469948979485,-0.03616464839199457,-0.10752259965752844
BUY,2025-07-24 06:27:00,755.8,0.04437183765253989,33.569771132687436,1.7315287597227211,,,
SELL,2025-07-24 06:39:00,750.63,0.04437183765253989,,35.00505442435161,33.27352566462889,-0.2294024006636294,-0.6840433977242603
BUY,2025-07-24 07:00:00,749.55,0.044366355417429164,33.28805650483716,1.716997919514455,,,
SELL,2025-07-24 07:07:00,747.24,0.044366355417429164,,34.8361610262121,33.11916310669765,-0.10248628101425895,-0.3081849109465607
BUY,2025-07-24 07:14:00,750.39,0.04410287047388891,33.127447327876396,1.708713698335707,,,
SELL,2025-07-24 08:25:00,762.28,0.04410287047388891,,35.29383106706691,33.585117368731204,0.5243831299345385,1.584509388451337
BUY,2025-07-24 08:34:00,762.91,0.0439490103861708,33.56266865322728,1.731162413839634,,,
SELL,2025-07-24 09:18:00,764.36,0.0439490103861708,,35.29043512703437,33.55927271319474,0.06372606505994965,0.1900617372953619
BUY,2025-07-24 09:33:00,766.71,0.04372698069763359,33.55943928405333,1.730995842981038,,,
SELL,2025-07-24 09:43:00,767.15,0.04372698069763359,,35.24260393192846,33.51160808894742,0.019239871506956194,0.05738806067482371
BUY,2025-07-24 09:47:00,766.94,0.0436546193122435,33.513954209067364,1.7286497228610926,,,
SELL,2025-07-24 09:52:00,764.85,0.0436546193122435,,35.084496068249564,33.35584634538847,-0.0912381543625903,-0.27251153936423084
BUY,2025-07-24 10:05:00,767.2,0.04344404492288462,33.36360153610191,1.7208945321476534,,,
SELL,2025-07-24 10:15:00,764.01,0.04344404492288462,,34.879387608919195,33.15849307677154,-0.1385865033040043,-0.4157977059436984
BUY,2025-07-24 10:46:00,759.49,0.04362851153862886,33.1685536467017,1.7108339622174924,,,
SELL,2025-07-24 12:06:00,768.58,0.04362851153862886,,35.209303359178506,33.49846939696101,0.39658316988613773,1.1968557848029642
BUY,2025-07-24 12:29:00,769.05,0.043493710670593044,33.48228702941079,1.7270163297677144,,,
SELL,2025-07-24 12:37:00,766.12,0.043493710670593044,,35.015096547103504,33.28808021733579,-0.12743657226483546,-0.38098953254014045
BUY,2025-07-24 12:51:00,766.67,0.04338808316452754,33.297606061468066,1.7174904856354374,,,
SELL,2025-07-24 13:24:00,768.83,0.04338808316452754,,35.04219240503976,33.324701919404326,0.09371825963538304,0.28173790548737815
BUY,2025-07-24 13:37:00,770.27,0.04321871913067856,33.32337286757256,1.7188195374672048,,,
SELL,2025-07-24 13:40:00,768.49,0.04321871913067856,,34.89875984873763,33.17994031127043,-0.07692932005260666,-0.2310878003816808
BUY,2025-07-24 13:41:00,768.8,0.04312411791922575,33.18697567815705,1.7117841705805859,,,
SELL,2025-07-24 13:53:00,768.26,0.04312411791922575,,34.809188468372334,33.09740429779175,-0.023287023676380334,-0.07023933402705042
BUY,2025-07-24 14:11:00,764.28,0.04326781944438389,33.10179777399867,1.7073906943736645,,,
SELL,2025-07-24 14:13:00,762.31,0.04326781944438389,,34.6578986435813,32.95050794920763,-0.08523760430543745,-0.25775893651541676
BUY,2025-07-24 14:27:00,766.9,0.04293259057426292,32.95792871511363,1.6999699284676666,,,
SELL,2025-07-24 15:21:00,776.82,0.04293259057426292,,35.0175140433567,33.31754411488903,0.42589129849669133,1.2935193636719355
BUY,2025-07-24 15:44:00,777.82,0.04276907040342092,33.29990497953005,1.7176090638266501,,,
SELL,2025-07-24 15:59:00,778.21,0.04276907040342092,,34.9676440241942,33.25003496036755,0.016679937457333576,0.050140135249798976
BUY,2025-07-24 16:07:00,777.62,0.042719145370469495,33.25248108480747,1.7151629393867296,,,
SELL,2025-07-24 16:13:00,776.1,0.042719145370469495,,34.836337332686085,33.121174393299356,-0.06493310096311286,-0.1954682235539186
BUY,2025-07-24 16:47:00,772.52,0.04283969407400686,33.12761498651783,1.7087223461682584,,,
SELL,2025-07-24 17:41:00,782.83,0.04283969407400686,,35.2113838604111,33.50266151424284,0.44167724590301327,1.3345932791384119
BUY,2025-07-24 18:11:00,785.05,0.042609788761722875,33.48426548205793,1.7271183783531683,,,
SELL,2025-07-24 18:25:00,783.6,0.042609788761722875,,35.08275982156553,33.35564144321236,-0.06178419370449526,-0.18470161136232494
BUY,2025-07-24 18:55:00,781.95,0.042622446231200525,33.361950452317735,1.720809369247796,,,
SELL,2025-07-24 19:26:00,780.53,0.042622446231200525,,34.9556392281299,33.2348298588821,-0.060523873648307844,-0.18159728882921833
BUY,2025-07-24 19:52:00,781.19,0.042509322017336884,33.24106512399012,1.7145741041397784,,,
SELL,2025-07-24 20:02:00,779.32,0.042509322017336884,,34.80981057385621,33.09523646971643,-0.07949243217242016,-0.23937838425991173
BUY,2025-07-24 20:15:00,779.56,0.04242049366971548,33.10238936520856,1.7074212086476521,,,
SELL,2025-07-24 20:21:00,777.2,0.04242049366971548,,34.643659681070424,32.93623847242277,-0.10011236506052429,-0.302734876083932
BUY,2025-07-24 20:35:00,779.45,0.04222397420875861,32.94438817371392,1.6992715073565066,,,
SELL,2025-07-24 21:08:00,779.53,0.04222397420875861,,34.58121126769515,32.881939760338646,0.003377917936697617,0.010263647443700974
BUY,2025-07-24 21:46:00,778.35,0.04220742687005896,32.885002855014704,1.6962084126804484,,,
SELL,2025-07-24 21:59:00,776.68,0.04220742687005896,,34.445091049816405,32.74888263713596,-0.07048640287300154,-0.21455643348109113
BUY,2025-07-24 22:26:00,775.13,0.042215933452873174,32.7555593338229,1.6895317159935033,,,
SELL,2025-07-24 22:57:00,779.25,0.042215933452873174,,34.55340109300177,32.863869377008264,0.17392964582583767,0.531523744404165
BUY,2025-07-24 23:45:00,771.74,0.04253470215143919,32.85855676939003,1.6948443236117399,,,
SELL,2025-07-24 23:49:00,770.29,0.04253470215143919,,34.426135988123605,32.731291664511865,-0.061675318119588755,-0.18788711223987942
BUY,2025-07-25 00:25:00,769.11,0.042522954049118364,32.73753401790614,1.6886019702174622,,,
SELL,2025-07-25 00:35:00,765.27,0.042522954049118364,,34.1976014743411,32.508999504123636,-0.16328814354861587,-0.49927838670671704
BUY,2025-07-25 00:49:00,767.87,0.04230888223348228,32.52020912202466,1.6773923523164385,,,
SELL,2025-07-25 01:00:00,766.82,0.04230888223348228,,34.088246129521046,32.41085377720461,-0.044424326345154475,-0.1367418964147518
BUY,2025-07-25 01:39:00,765.97,0.04227820126512134,32.416217656868035,1.672028472653011,,,
SELL,2025-07-25 02:20:00,766.72,0.04227820126512134,,34.05515540417286,32.38312693151985,0.03170865094884101,0.09791506194759586
BUY,2025-07-25 03:11:00,762.66,0.04242047260111218,32.38475003159817,1.6704053725746846,,,
SELL,2025-07-25 03:23:00,762.2,0.04242047260111218,,33.970956704925825,32.30055133235114,-0.019513417396508324,-0.060315212545554074
BUY,2025-07-25 03:28:00,760.43,0.04243968395470922,32.304681278549204,1.6662754263766217,,,
SELL,2025-07-25 03:32:00,755.08,0.04243968395470922,,33.67958663033794,32.013311203961315,-0.22705230915769048,-0.7035493076285666
BUY,2025-07-25 03:50:00,755.72,0.042337912585112256,32.02760290611985,1.6519837242180841,,,
SELL,2025-07-25 04:14:00,754.13,0.042337912585112256,,33.54834545201098,31.896361727792897,-0.06731728101032984,-0.21039538453395856
BUY,2025-07-25 04:31:00,759.5,0.04196303907756475,31.902799107589832,1.6455463444211453,,,
SELL,2025-07-25 05:06:00,763.85,0.04196303907756475,,33.66696027641957,32.02141393199843,0.1825392199874076,0.5727452271231103
BUY,2025-07-25 05:24:00,762.91,0.041923178700762335,32.015595874861184,1.6513644015583893,,,
SELL,2025-07-25 05:35:00,761.0,0.041923178700762335,,33.522999853847246,31.871635452288857,-0.08007327131845472,-0.2503571849890509
BUY,2025-07-25 06:21:00,759.31,0.041941828582732855,31.878696711016033,1.6443031428312125,,,
SELL,2025-07-25 06:31:00,757.33,0.041941828582732855,,33.376344378351725,31.732041235520512,-0.08304482059380705,-0.26076306120028775
BUY,2025-07-25 06:39:00,760.44,0.04169629051527291,31.739234686593566,1.637109691758159,,,
SELL,2025-07-25 06:59:00,761.81,0.04169629051527291,,33.36999611812077,31.73288642636261,0.05712391800591934,0.18015885539949117
BUY,2025-07-25 07:16:00,765.88,0.041392249846209234,31.733197808526942,1.636798309593825,,,
SELL,2025-07-25 07:31:00,763.05,0.041392249846209234,,33.18957019849863,31.552771888904804,-0.11714006706477383,-0.3695095837468064
BUY,2025-07-25 07:54:00,757.65,0.041615642695933076,31.561621780262264,1.6279484182363646,,,
SELL,2025-07-25 07:56:00,757.99,0.041615642695933076,,33.14064518431959,31.512696766083224,0.01414931851661857,0.04487560219098949
BUY,2025-07-25 07:59:00,761.4,0.041349636098113485,31.515096538028708,1.6255486462908806,,,
SELL,2025-07-25 08:35:00,764.75,0.041349636098113485,,33.216060718117134,31.590512071826257,0.1385212809286811,0.43997898607827984
BUY,2025-07-25 08:52:00,765.34,0.04123037824001264,31.58681293989348,1.6292477782236539,,,
SELL,2025-07-25 09:04:00,763.7,0.04123037824001264,,33.08540000025941,31.456152222035758,-0.06761782031362017,-0.21428384770167327
BUY,2025-07-25 09:20:00,766.53,0.04100443557361935,31.462561130246684,1.6228388700127283,,,
SELL,2025-07-25 09:48:00,768.26,0.04100443557361935,,33.093404476127745,31.470565606115017,0.07093767354236223,0.22569240603760038
BUY,2025-07-25 09:59:00,771.29,0.04076123669737888,31.470172986573676,1.623231489554069,,,
SELL,2025-07-25 10:13:00,769.72,0.04076123669737888,,32.96659586114984,31.34336437159577,-0.06399514161488225,-0.20355508304268646
BUY,2025-07-25 10:41:00,768.7,0.04074185777038161,31.349584334160433,1.6170115269894083,,,
SELL,2025-07-25 11:38:00,772.26,0.04074185777038161,,33.048855301662556,31.431843774673148,0.1450410136625563,0.46311955249121184
BUY,2025-07-25 11:58:00,771.5,0.04069528520619498,31.427808949116006,1.62104635254655,,,
SELL,2025-07-25 12:21:00,773.47,0.04069528520619498,,33.066152018733746,31.4451056661872,0.08016971185620522,0.2553467271548966
BUY,2025-07-25 12:38:00,773.32,0.04062075779469955,31.44425726221485,1.6218947565188948,,,
SELL,2025-07-25 12:56:00,773.31,0.04062075779469955,,33.00292052852778,31.38102577200889,-0.0004062075779512441,-0.0012931257435608275
BUY,2025-07-25 13:06:00,774.69,0.04047138145852069,31.38412727660349,1.6187932519242914,,,
SELL,2025-07-25 13:19:00,774.81,0.04047138145852069,,32.94506668873282,31.326273436808535,0.0048565657750180655,0.015490066994525663
BUY,2025-07-25 13:22:00,775.5,0.04035823772314143,31.32911116765047,1.615955521082352,,,
SELL,2025-07-25 13:32:00,773.85,0.04035823772314143,,32.81594656087329,31.19999103979094,-0.06659109224318244,-0.21276595744680557
BUY,2025-07-25 13:55:00,774.09,0.0402732876446274,31.20632438206245,1.6096221788108416,,,
SELL,2025-07-25 14:08:00,772.07,0.0402732876446274,,32.67232557340653,31.06270339459569,-0.0813520410421466,-0.2609515689390099
BUY,2025-07-25 14:56:00,762.73,0.040694229012542056,31.069748004030938,1.602577569375594,,,
SELL,2025-07-25 15:02:00,763.7,0.040694229012542056,,32.64968208355708,31.04710451418149,0.03947340214216691,0.1271747538447455
BUY,2025-07-25 15:11:00,765.2,0.04053475951304133,31.048215177358603,1.6014669061984783,,,
SELL,2025-07-25 15:37:00,763.7,0.04053475951304133,,32.52690635046803,30.925439444269553,-0.06080213926956199,-0.19602718243596443
BUY,2025-07-25 15:54:00,765.74,0.04035385513744173,30.931461593977573,1.5954447564904584,,,
SELL,2025-07-25 16:22:00,763.95,0.04035385513744173,,32.39294406110682,30.797499304616363,-0.07223340069601923,-0.23376080654007414
BUY,2025-07-25 16:33:00,766.28,0.04015933713270799,30.80407015490952,1.5888739061972963,,,
SELL,2025-07-25 16:44:00,767.89,0.04015933713270799,,32.395989343641595,30.8071154374443,0.0646565327836604,0.21010596648744764
BUY,2025-07-25 16:46:00,768.58,0.04004292315238428,30.806966066335967,1.5890232773056283,,,
SELL,2025-07-25 17:22:00,773.88,0.04004292315238428,,32.54645222910361,30.95742895179798,0.21222749270763486,0.6895833875458579
BUY,2025-07-25 17:32:00,774.31,0.03993120277104575,30.950048747266074,1.5964034818375339,,,
SELL,2025-07-25 17:38:00,773.4,0.03993120277104575,,32.44831291274119,30.851909430903653,-0.03633739452165036,-0.11752398909996876
BUY,2025-07-25 17:45:00,775.01,0.039774838088675143,30.85672316437122,1.591589748369966,,,
SELL,2025-07-25 18:06:00,775.64,0.039774838088675143,,32.411694208054854,30.820104459684888,0.02505814799586516,0.08128927368679055
BUY,2025-07-25 18:16:00,774.95,0.039733027289053625,30.821900607149757,1.5897936009050966,,,
SELL,2025-07-25 18:24:00,775.4,0.039733027289053625,,32.36797397147734,30.778180370572247,0.01787986228007142,0.05806826246853755
BUY,2025-07-25 18:39:00,775.71,0.039640555456167216,30.780324848176374,1.5876491233009666,,,
SELL,2025-07-25 18:54:00,775.12,0.039640555456167216,,32.28311028114011,30.695461157839148,-0.02338792771913992,-0.07605935207745572
BUY,2025-07-25 19:03:00,776.19,0.03951217455401783,30.69962372185018,1.5834865592899305,,,
SELL,2025-07-25 19:19:00,775.94,0.03951217455401783,,32.211904206011084,30.62841764672115,-0.009878043638504457,-0.03220860871693786
BUY,2025-07-25 19:35:00,776.19,0.03942502350675804,30.63191030470623,1.579993901304853,,,
SELL,2025-07-25 19:53:00,774.46,0.03942502350675804,,32.08256450264365,30.502570601338792,-0.06820529066669213,-0.2228835723212123
BUY,2025-07-25 20:11:00,775.0,0.039327014551627695,30.508914713788972,1.5736497888546772,,,
SELL,2025-07-25 20:58:00,777.16,0.039327014551627695,,32.106469035168715,30.532819246314034,0.08494635143151456,0.2787096774193507
BUY,2025-07-25 21:08:00,778.98,0.039155235799905354,30.53164672899368,1.574822306175033,,,
SELL,2025-07-25 21:33:00,778.98,0.039155235799905354,,32.0454667440019,30.470644437826863,0.0,0.0
BUY,2025-07-25 21:51:00,779.14,0.03907281542059425,30.473636600208604,1.5718301437932958,,,
SELL,2025-07-25 22:01:00,780.0,0.03907281542059425,,32.01814937582874,30.44631923203545,0.03360262126171159,0.11037810919732188
BUY,2025-07-25 22:02:00,780.19,0.03898696715804779,30.44765914894434,1.5704902268844023,,,
SELL,2025-07-25 22:17:00,778.6,0.03898696715804779,,31.895387603511153,30.32489737662675,-0.061989277781297224,-0.20379651110627306
BUY,2025-07-25 22:30:00,779.72,0.0388608965055861,30.330918841558926,1.5644687619522273,,,
SELL,2025-07-25 23:13:00,783.2,0.0388608965055861,,31.969887050984088,30.40541828903186,0.13523591983944033,0.44631406145796154
BUY,2025-07-25 23:24:00,784.09,0.03873457472794562,30.401764091133312,1.5681229598507755,,,
SELL,2025-07-26 00:07:00,784.51,0.03873457472794562,,31.925396518451574,30.3572735586008,0.016268521385735576,0.05356527949597101
BUY,2025-07-26 00:18:00,783.94,0.038688071398996084,30.359455819221516,1.5659406992300582,,,
SELL,2025-07-26 00:19:00,784.25,0.038688071398996084,,31.876719573898075,30.310778874668017,0.011993302133686675,0.03954384264101148
BUY,2025-07-26 00:20:00,784.25,0.038613813956267985,30.313166478798365,1.56355309509971,,,
SELL,2025-07-26 00:23:00,784.33,0.038613813956267985,,31.819239822719062,30.255686727619352,0.003089105116503019,0.010200828817346628
BUY,2025-07-26 01:03:00,782.65,0.038622983238463054,30.25850610941469,1.5607337133043728,,,
SELL,2025-07-26 01:24:00,782.66,0.038622983238463054,,31.75916911065845,30.19843539735408,0.00038622983238427927,0.001277710343064065
BUY,2025-07-26 02:10:00,779.26,0.03871777154624327,30.201381865780654,1.5577872448777974,,,
SELL,2025-07-26 03:01:00,784.19,0.03871777154624327,,31.889514424457463,30.331727179579666,0.1908786137229818,0.6326514898750177
BUY,2025-07-26 03:20:00,783.58,0.038662342968471104,30.32533374193782,1.5641806825196447,,,
SELL,2025-07-26 03:28:00,782.71,0.038662342968471104,,31.79532174490681,30.231141062387167,-0.03363623838257004,-0.11102886750555202
BUY,2025-07-26 03:41:00,783.44,0.03855503377113942,30.235761213319126,1.5595605315876853,,,
SELL,2025-07-26 04:04:00,783.4,0.03855503377113942,,31.733369974441995,30.17380944285431,-0.0015422013508485572,-0.005105687736147925
BUY,2025-07-26 04:12:00,784.09,0.03844801167687369,30.17684817719561,1.5565217972463863,,,
SELL,2025-07-26 04:22:00,782.62,0.03844801167687369,,31.61661451290272,30.060092715656335,-0.05651857716500538,-0.18747847823592026
BUY,2025-07-26 04:42:00,782.27,0.038395673855903444,30.06581957104484,1.5507949418578804,,,
SELL,2025-07-26 04:51:00,781.11,0.038395673855903444,,31.512048502637032,29.961253560779152,-0.04453898167284677,-0.14828639727970755
BUY,2025-07-26 05:04:00,781.49,0.03830688310471686,29.966382523582684,1.5456659790543483,,,
SELL,2025-07-26 05:12:00,781.1,0.03830688310471686,,31.437250865755594,29.891584886701246,-0.014939684410839054,-0.04990466928559372
BUY,2025-07-26 05:36:00,781.66,0.038207645680305775,29.895253710790275,1.541997154965319,,,
SELL,2025-07-26 05:51:00,780.55,0.038207645680305775,,31.335152012892227,29.793154857926908,-0.04241048670513993,-0.14200547552644546
BUY,2025-07-26 06:06:00,781.27,0.03810256942189974,29.798162806659853,1.5369892062323736,,,
SELL,2025-07-26 06:17:00,781.66,0.03810256942189974,,31.290460366140202,29.75347115990783,0.01486000207454038,0.049918722080712984
BUY,2025-07-26 06:18:00,781.5,0.03803702795628047,29.75566328518102,1.5347970809591835,,,
SELL,2025-07-26 06:34:00,781.51,0.03803702795628047,,31.231388481353825,29.69659140039464,0.0003803702795624588,0.0012795905310289065
BUY,2025-07-26 06:42:00,782.81,0.03790168630611021,29.699488876343416,1.531899605010409,,,
SELL,2025-07-26 07:01:00,782.76,0.03790168630611021,,31.17015565400827,29.63825604899786,-0.001895084315303787,-0.006387245947286637
BUY,2025-07-26 07:03:00,782.92,0.03782206083802669,29.641259519179158,1.528896134829111,,,
SELL,2025-07-26 07:15:00,783.04,0.03782206083802669,,31.115466466918917,29.586570332089806,0.004538647300563374,0.015327236499259765
BUY,2025-07-26 07:19:00,783.42,0.03773160392072321,29.589252836716543,1.526213630202374,,,
SELL,2025-07-26 07:38:00,782.5,0.03773160392072321,,31.02166871810032,29.495455087897945,-0.034713075607063805,-0.11743381583313665
BUY,2025-07-26 07:52:00,782.8,0.037647656211286795,29.500055867477492,1.5216128506228266,,,
SELL,2025-07-26 07:58:00,782.65,0.037647656211286795,,30.957086046252673,29.435473195629847,-0.005647148431692163,-0.019161982626466182
BUY,2025-07-26 08:19:00,783.37,0.037541942816217165,29.438640975683978,1.5184450705686956,,,
SELL,2025-07-26 08:30:00,782.72,0.037541942816217165,,30.873889722197084,29.35544465162839,-0.024402262830540304,-0.08297483947559611
BUY,2025-07-26 08:48:00,783.16,0.03745108947863429,29.359525431323316,1.5143642908737682,,,
SELL,2025-07-26 09:08:00,783.31,0.03745108947863429,,30.820841377483287,29.30647708660952,0.005617663421794292,0.01915317431942097
BUY,2025-07-26 09:21:00,783.49,0.03737099300387895,29.30907910791773,1.5117622695655584,,,
SELL,2025-07-26 09:26:00,783.26,0.03737099300387895,,30.753695045803568,29.24193277623801,-0.008595328390892838,-0.029355830961469605
BUY,2025-07-26 09:43:00,783.55,0.03728672106887038,29.2452263038069,1.5084687419966691,,,
SELL,2025-07-26 09:53:00,783.45,0.03728672106887038,,30.691538081781765,29.183069339785096,-0.003728672106883647,-0.012762427413682477
BUY,2025-07-26 09:58:00,784.03,0.03718857846981962,29.186118138870366,1.5054199429113986,,,
