timestamp,portfolio_value,price
2025-07-12 08:19:00,66.28502548747976,693.2
2025-07-12 08:20:00,66.28502548747976,693.33
2025-07-12 08:21:00,66.28502548747976,692.91
2025-07-12 08:22:00,66.28502548747976,693.18
2025-07-12 08:23:00,66.28502548747976,693.17
2025-07-12 08:24:00,66.28502548747976,693.24
2025-07-12 08:25:00,66.28502548747976,693.01
2025-07-12 08:26:00,66.28502548747976,693.17
2025-07-12 08:27:00,66.28502548747976,693.12
2025-07-12 08:28:00,66.28502548747976,692.96
2025-07-12 08:29:00,66.28502548747976,693.03
2025-07-12 08:30:00,66.28502548747976,693.03
2025-07-12 08:31:00,66.28502548747976,692.93
2025-07-12 08:32:00,66.28502548747976,692.91
2025-07-12 08:33:00,66.28502548747976,692.97
2025-07-12 08:34:00,66.28502548747976,692.78
2025-07-12 08:35:00,66.28502548747976,692.79
2025-07-12 08:36:00,66.28502548747976,692.92
2025-07-12 08:37:00,66.28502548747976,692.9
2025-07-12 08:38:00,66.28502548747976,692.61
2025-07-12 08:39:00,66.28502548747976,692.61
2025-07-12 08:40:00,66.28502548747976,692.73
2025-07-12 08:41:00,66.28502548747976,692.68
2025-07-12 08:42:00,66.28502548747976,692.6
2025-07-12 08:43:00,66.28502548747976,692.52
2025-07-12 08:44:00,66.28502548747976,692.89
2025-07-12 08:45:00,66.28502548747976,692.89
2025-07-12 08:46:00,66.28502548747976,692.75
2025-07-12 08:47:00,66.28502548747976,692.74
2025-07-12 08:48:00,66.28502548747976,692.65
2025-07-12 08:49:00,66.28502548747976,692.02
2025-07-12 08:50:00,66.28502548747976,691.91
2025-07-12 08:51:00,66.28502548747976,691.68
2025-07-12 08:52:00,66.28502548747976,691.46
2025-07-12 08:53:00,66.28502548747976,691.74
2025-07-12 08:54:00,66.28502548747976,692.53
2025-07-12 08:55:00,66.28502548747976,692.24
2025-07-12 08:56:00,66.28502548747976,692.0
2025-07-12 08:57:00,66.28502548747976,692.22
2025-07-12 08:58:00,66.28502548747976,692.0
2025-07-12 08:59:00,66.28502548747976,691.93
2025-07-12 09:00:00,66.28502548747976,692.03
2025-07-12 09:01:00,66.28502548747976,691.74
2025-07-12 09:02:00,66.28502548747976,691.68
2025-07-12 09:03:00,66.28502548747976,691.56
2025-07-12 09:04:00,66.28502548747976,691.98
2025-07-12 09:05:00,66.28502548747976,691.97
2025-07-12 09:06:00,66.28502548747976,691.79
2025-07-12 09:07:00,66.28502548747976,691.41
2025-07-12 09:08:00,66.28502548747976,691.7
2025-07-12 09:09:00,66.28502548747976,691.71
2025-07-12 09:10:00,66.28502548747976,691.87
2025-07-12 09:11:00,66.28502548747976,691.99
2025-07-12 09:12:00,66.28502548747976,691.94
2025-07-12 09:13:00,66.28502548747976,691.91
2025-07-12 09:14:00,66.28502548747976,691.73
2025-07-12 09:15:00,66.28502548747976,692.35
2025-07-12 09:16:00,66.28502548747976,692.17
2025-07-12 09:17:00,66.28502548747976,692.09
2025-07-12 09:18:00,66.22205471326666,692.29
2025-07-12 09:19:00,66.22205471326666,692.29
2025-07-12 09:20:00,66.21659710669603,692.23
2025-07-12 09:21:00,66.19567628150858,692.0
2025-07-12 09:22:00,66.21386830341072,692.2
2025-07-12 09:23:00,66.20568189355475,692.11
2025-07-12 09:24:00,66.20841069684008,692.14
2025-07-12 09:25:00,66.21386830341072,692.2
2025-07-12 09:26:00,66.19931468588901,692.04
2025-07-12 09:27:00,66.18930907384284,691.93
2025-07-12 09:28:00,66.1984050847939,692.03
2025-07-12 09:29:00,66.19567628150858,692.0
2025-07-12 09:30:00,66.2129587023156,692.19
2025-07-12 09:31:00,66.14272749216136,692.11
2025-07-12 09:32:00,66.14272749216136,692.17
2025-07-12 09:33:00,66.14272749216136,692.27
2025-07-12 09:34:00,66.14272749216136,692.33
2025-07-12 09:35:00,66.14272749216136,692.38
2025-07-12 09:36:00,66.14272749216136,692.46
2025-07-12 09:37:00,66.07989190104381,692.26
2025-07-12 09:38:00,66.10984559628663,692.59
2025-07-12 09:39:00,66.08987646612475,692.37
2025-07-12 09:40:00,66.10712253308273,692.56
2025-07-12 09:41:00,66.11438403495978,692.64
2025-07-12 09:42:00,66.1325377896524,692.84
2025-07-12 09:43:00,66.1379839160602,692.9
2025-07-12 09:44:00,66.14796848114112,693.01
2025-07-12 09:45:00,66.15159923207965,693.05
2025-07-12 09:46:00,66.15522998301817,693.09
2025-07-12 09:47:00,66.15432229528355,693.08
2025-07-12 09:48:00,66.14796848114112,693.01
2025-07-12 09:49:00,66.15704535848744,693.11
2025-07-12 09:50:00,66.14615310567186,692.99
2025-07-12 09:51:00,66.15341460754891,693.07
2025-07-12 09:52:00,66.17247604997615,693.28
2025-07-12 09:53:00,66.18155292732246,693.38
2025-07-12 09:54:00,66.17610680091468,693.32
2025-07-12 09:55:00,66.16612223583374,693.21
2025-07-12 09:56:00,66.18155292732246,693.38
2025-07-12 09:57:00,66.19516824334193,693.53
2025-07-12 09:58:00,66.22149118764622,693.82
2025-07-12 09:59:00,66.22875268952328,693.9
2025-07-12 10:00:00,66.19062980466877,693.48
2025-07-12 10:01:00,66.21604506123843,693.76
2025-07-12 10:02:00,66.21150662256528,693.71
2025-07-12 10:03:00,66.21241431029992,693.72
2025-07-12 10:04:00,66.22239887538086,693.83
2025-07-12 10:05:00,66.22239887538086,693.83
2025-07-12 10:06:00,66.22058349991158,693.81
2025-07-12 10:07:00,66.21695274897306,693.77
2025-07-12 10:08:00,66.20242974521898,693.61
2025-07-12 10:09:00,66.21695274897306,693.77
2025-07-12 10:10:00,66.2178604367077,693.78
2025-07-12 10:11:00,66.23692187913494,693.99
2025-07-12 10:12:00,66.19970668201509,693.58
2025-07-12 10:13:00,66.20787587162675,693.67
2025-07-12 10:14:00,66.22875268952328,693.9
2025-07-12 10:15:00,66.21876812444233,693.79
2025-07-12 10:16:00,66.2178604367077,693.78
2025-07-12 10:17:00,66.24509106874663,694.08
2025-07-12 10:18:00,66.21150662256528,693.71
2025-07-12 10:19:00,66.2532602583583,694.17
2025-07-12 10:20:00,66.23056806499253,693.92
2025-07-12 10:21:00,66.21150662256528,693.71
2025-07-12 10:22:00,66.21422968576917,693.74
2025-07-12 10:23:00,66.21332199803454,693.73
2025-07-12 10:24:00,66.18064523958783,693.37
2025-07-12 10:25:00,66.19335286787266,693.51
2025-07-12 10:26:00,66.19607593107656,693.54
2025-07-12 10:27:00,66.11498855499104,693.34
2025-07-12 10:28:00,66.11498855499104,693.23
2025-07-12 10:29:00,66.11498855499104,693.28
2025-07-12 10:30:00,66.11498855499104,693.23
2025-07-12 10:31:00,66.11498855499104,693.56
2025-07-12 10:32:00,66.11498855499104,693.57
2025-07-12 10:33:00,66.11498855499104,693.64
2025-07-12 10:34:00,66.11498855499104,693.5
2025-07-12 10:35:00,66.11498855499104,693.47
2025-07-12 10:36:00,66.11498855499104,693.59
2025-07-12 10:37:00,66.11498855499104,694.03
2025-07-12 10:38:00,66.11498855499104,693.94
2025-07-12 10:39:00,66.11498855499104,693.76
2025-07-12 10:40:00,66.05217931586381,693.82
2025-07-12 10:41:00,66.05942145234039,693.9
2025-07-12 10:42:00,66.05217931586381,693.82
2025-07-12 10:43:00,66.04312664526809,693.72
2025-07-12 10:44:00,66.05217931586381,693.82
2025-07-12 10:45:00,66.01687390054047,693.43
2025-07-12 10:46:00,66.01868443465963,693.45
2025-07-12 10:47:00,66.04403191232765,693.73
2025-07-12 10:48:00,66.04131611114894,693.7
2025-07-12 10:49:00,66.03769504291066,693.66
2025-07-12 10:50:00,66.03226344055321,693.6
2025-07-12 10:51:00,65.95771741399862,693.47
2025-07-12 10:52:00,65.95771741399862,693.44
2025-07-12 10:53:00,65.95771741399862,693.47
2025-07-12 10:54:00,65.95771741399862,693.79
2025-07-12 10:55:00,65.95771741399862,693.85
2025-07-12 10:56:00,65.95771741399862,693.86
2025-07-12 10:57:00,65.95771741399862,693.91
2025-07-12 10:58:00,65.95771741399862,693.82
2025-07-12 10:59:00,65.95771741399862,693.89
2025-07-12 11:00:00,65.89505758245534,693.82
2025-07-12 11:01:00,65.90499183264956,693.93
2025-07-12 11:02:00,65.89957315072543,693.87
2025-07-12 11:03:00,65.8553205816784,693.38
2025-07-12 11:04:00,65.85712680898644,693.4
2025-07-12 11:05:00,65.84538633148415,693.27
2025-07-12 11:06:00,65.8300333993658,693.1
2025-07-12 11:07:00,65.75029659173862,692.91
2025-07-12 11:08:00,65.75029659173862,693.0
2025-07-12 11:09:00,65.75029659173862,693.01
2025-07-12 11:10:00,65.75029659173862,693.04
2025-07-12 11:11:00,65.75029659173862,692.92
2025-07-12 11:12:00,65.75029659173862,692.29
2025-07-12 11:13:00,65.75029659173862,692.35
2025-07-12 11:14:00,65.75029659173862,692.31
2025-07-12 11:15:00,65.75029659173862,692.23
2025-07-12 11:16:00,65.75029659173862,692.2
2025-07-12 11:17:00,65.75029659173862,692.35
2025-07-12 11:18:00,65.75029659173862,692.11
2025-07-12 11:19:00,65.75029659173862,692.15
2025-07-12 11:20:00,65.75029659173862,692.13
2025-07-12 11:21:00,65.75029659173862,692.26
2025-07-12 11:22:00,65.75029659173862,692.25
2025-07-12 11:23:00,65.75029659173862,692.34
2025-07-12 11:24:00,65.75029659173862,692.47
2025-07-12 11:25:00,65.75029659173862,692.31
2025-07-12 11:26:00,65.75029659173862,692.21
2025-07-12 11:27:00,65.75029659173862,692.22
2025-07-12 11:28:00,65.75029659173862,692.1
2025-07-12 11:29:00,65.75029659173862,692.0
2025-07-12 11:30:00,65.75029659173862,692.08
2025-07-12 11:31:00,65.75029659173862,691.7
2025-07-12 11:32:00,65.75029659173862,691.72
2025-07-12 11:33:00,65.75029659173862,691.83
2025-07-12 11:34:00,65.75029659173862,691.73
2025-07-12 11:35:00,65.75029659173862,691.97
2025-07-12 11:36:00,65.75029659173862,691.7
2025-07-12 11:37:00,65.75029659173862,691.64
2025-07-12 11:38:00,65.75029659173862,692.0
2025-07-12 11:39:00,65.75029659173862,692.44
2025-07-12 11:40:00,65.75029659173862,692.79
2025-07-12 11:41:00,65.75029659173862,692.2
2025-07-12 11:42:00,65.75029659173862,692.16
2025-07-12 11:43:00,65.75029659173862,691.79
2025-07-12 11:44:00,65.75029659173862,691.72
2025-07-12 11:45:00,65.68783380997647,691.75
2025-07-12 11:46:00,65.72214657769547,692.13
2025-07-12 11:47:00,65.72034064255237,692.11
2025-07-12 11:48:00,65.71131096683683,692.01
2025-07-12 11:49:00,65.71311690197994,692.03
2025-07-12 11:50:00,65.70860206412218,691.98
2025-07-12 11:51:00,65.72756438312479,692.19
2025-07-12 11:52:00,65.68310316286912,692.39
2025-07-12 11:53:00,65.68310316286912,692.48
2025-07-12 11:54:00,65.62070421486439,692.29
2025-07-12 11:55:00,65.6071840972826,692.14
2025-07-12 11:56:00,65.56211703867658,691.64
2025-07-12 11:57:00,65.58284788563535,691.87
2025-07-12 11:58:00,65.52048679395985,691.87
2025-07-12 11:59:00,65.52048679395985,691.84
2025-07-12 12:00:00,65.52048679395985,691.65
2025-07-12 12:01:00,65.4582423315056,691.79
2025-07-12 12:02:00,65.46454064800598,691.86
2025-07-12 12:03:00,65.40948076515966,691.94
2025-07-12 12:04:00,65.40948076515966,691.72
2025-07-12 12:05:00,65.40948076515966,691.43
2025-07-12 12:06:00,65.40948076515966,691.18
2025-07-12 12:07:00,65.40948076515966,691.11
2025-07-12 12:08:00,65.40948076515966,690.68
2025-07-12 12:09:00,65.40948076515966,690.99
2025-07-12 12:10:00,65.40948076515966,690.79
2025-07-12 12:11:00,65.40948076515966,690.5
2025-07-12 12:12:00,65.40948076515966,690.52
2025-07-12 12:13:00,65.40948076515966,690.5
2025-07-12 12:14:00,65.40948076515966,690.57
2025-07-12 12:15:00,65.40948076515966,690.0
2025-07-12 12:16:00,65.40948076515966,689.7
2025-07-12 12:17:00,65.40948076515966,689.61
2025-07-12 12:18:00,65.40948076515966,688.98
2025-07-12 12:19:00,65.40948076515966,689.12
2025-07-12 12:20:00,65.40948076515966,688.64
2025-07-12 12:21:00,65.40948076515966,688.99
2025-07-12 12:22:00,65.40948076515966,688.59
2025-07-12 12:23:00,65.40948076515966,689.07
2025-07-12 12:24:00,65.40948076515966,688.4
2025-07-12 12:25:00,65.40948076515966,688.67
2025-07-12 12:26:00,65.40948076515966,689.24
2025-07-12 12:27:00,65.40948076515966,688.67
2025-07-12 12:28:00,65.40948076515966,688.5
2025-07-12 12:29:00,65.40948076515966,688.41
2025-07-12 12:30:00,65.40948076515966,689.09
2025-07-12 12:31:00,65.40948076515966,688.6
2025-07-12 12:32:00,65.40948076515966,689.17
2025-07-12 12:33:00,65.40948076515966,688.89
2025-07-12 12:34:00,65.40948076515966,688.48
2025-07-12 12:35:00,65.40948076515966,688.38
2025-07-12 12:36:00,65.40948076515966,688.42
2025-07-12 12:37:00,65.40948076515966,687.94
2025-07-12 12:38:00,65.40948076515966,688.1
2025-07-12 12:39:00,65.40948076515966,687.47
2025-07-12 12:40:00,65.40948076515966,687.57
2025-07-12 12:41:00,65.40948076515966,687.61
2025-07-12 12:42:00,65.40948076515966,687.25
2025-07-12 12:43:00,65.40948076515966,687.06
2025-07-12 12:44:00,65.40948076515966,687.15
2025-07-12 12:45:00,65.40948076515966,686.94
2025-07-12 12:46:00,65.40948076515966,686.66
2025-07-12 12:47:00,65.40948076515966,686.46
2025-07-12 12:48:00,65.40948076515966,686.2
2025-07-12 12:49:00,65.40948076515966,685.95
2025-07-12 12:50:00,65.40948076515966,686.25
2025-07-12 12:51:00,65.40948076515966,685.75
2025-07-12 12:52:00,65.40948076515966,686.09
2025-07-12 12:53:00,65.40948076515966,686.0
2025-07-12 12:54:00,65.40948076515966,686.72
2025-07-12 12:55:00,65.40948076515966,686.8
2025-07-12 12:56:00,65.40948076515966,687.04
2025-07-12 12:57:00,65.40948076515966,687.51
2025-07-12 12:58:00,65.40948076515966,687.67
2025-07-12 12:59:00,65.40948076515966,688.0
2025-07-12 13:00:00,65.40948076515966,687.77
2025-07-12 13:01:00,65.34734175843276,687.24
2025-07-12 13:02:00,65.36632958133691,687.45
2025-07-12 13:03:00,65.36904212746609,687.48
2025-07-12 13:04:00,65.35095848660498,687.28
2025-07-12 13:05:00,65.37627558381051,687.56
2025-07-12 13:06:00,65.39345504262856,687.75
2025-07-12 13:07:00,65.36994630950913,687.49
2025-07-12 13:08:00,65.35367103273414,687.31
2025-07-12 13:09:00,65.32112047918417,686.95
2025-07-12 13:10:00,65.33468320982999,687.1
2025-07-12 13:11:00,65.2985159281078,686.7
2025-07-12 13:12:00,65.28585737950502,686.56
2025-07-12 13:13:00,65.2264896907401,686.59
2025-07-12 13:14:00,65.2264896907401,687.05
2025-07-12 13:15:00,65.2264896907401,686.6
2025-07-12 13:16:00,65.2264896907401,685.93
2025-07-12 13:17:00,65.2264896907401,686.11
2025-07-12 13:18:00,65.2264896907401,685.92
2025-07-12 13:19:00,65.2264896907401,685.58
2025-07-12 13:20:00,65.2264896907401,685.99
2025-07-12 13:21:00,65.2264896907401,685.8
2025-07-12 13:22:00,65.2264896907401,685.32
2025-07-12 13:23:00,65.2264896907401,685.78
2025-07-12 13:24:00,65.2264896907401,685.73
2025-07-12 13:25:00,65.2264896907401,685.87
2025-07-12 13:26:00,65.2264896907401,685.67
2025-07-12 13:27:00,65.2264896907401,685.6
2025-07-12 13:28:00,65.2264896907401,685.46
2025-07-12 13:29:00,65.2264896907401,685.26
2025-07-12 13:30:00,65.2264896907401,686.55
2025-07-12 13:31:00,65.2264896907401,686.94
2025-07-12 13:32:00,65.2264896907401,686.5
2025-07-12 13:33:00,65.2264896907401,686.42
2025-07-12 13:34:00,65.2264896907401,686.35
2025-07-12 13:35:00,65.16452452553389,685.8
2025-07-12 13:36:00,65.11211887400344,685.22
2025-07-12 13:37:00,65.12386496831198,685.35
2025-07-12 13:38:00,65.19705217131144,686.16
2025-07-12 13:39:00,65.1898238055831,686.08
2025-07-12 13:40:00,65.18440253128685,686.02
2025-07-12 13:41:00,65.13199687975637,685.44
2025-07-12 13:42:00,65.12386496831198,685.35
2025-07-12 13:43:00,64.9427916961799,684.03
2025-07-12 13:44:00,64.9427916961799,684.89
2025-07-12 13:45:00,64.9427916961799,685.21
2025-07-12 13:46:00,64.9427916961799,685.22
2025-07-12 13:47:00,64.9427916961799,685.36
2025-07-12 13:48:00,64.9427916961799,685.21
2025-07-12 13:49:00,64.9427916961799,685.44
2025-07-12 13:50:00,64.9427916961799,685.83
2025-07-12 13:51:00,64.9427916961799,686.0
2025-07-12 13:52:00,64.9427916961799,685.61
2025-07-12 13:53:00,64.9427916961799,686.0
2025-07-12 13:54:00,64.9427916961799,685.9
2025-07-12 13:55:00,64.88109604406853,686.24
2025-07-12 13:56:00,64.90177394099325,686.47
2025-07-12 13:57:00,64.91166336995724,686.58
2025-07-12 13:58:00,64.9134614479507,686.6
2025-07-12 13:59:00,64.94942300781976,687.0
2025-07-12 14:00:00,64.93503838387214,686.84
2025-07-12 14:01:00,64.91525952594415,686.62
2025-07-12 14:02:00,64.88828835604235,686.32
2025-07-12 14:03:00,64.9035720189867,686.49
2025-07-12 14:04:00,64.86401430313072,686.05
2025-07-12 14:05:00,64.84873064018637,685.88
2025-07-12 14:06:00,64.88559123905216,686.29
2025-07-12 14:07:00,64.8226585092813,685.59
2025-07-12 14:08:00,64.88199508306526,686.25
2025-07-12 14:09:00,64.9269470329016,686.75
2025-07-12 14:10:00,65.00246630862664,687.59
2025-07-12 14:11:00,64.96470667076412,687.17
2025-07-12 14:12:00,65.00246630862664,687.59
2025-07-12 14:13:00,64.9745960997281,687.28
2025-07-12 14:14:00,64.98898072367574,687.44
2025-07-12 14:15:00,64.9772932167183,687.31
2025-07-12 14:16:00,64.96560570976084,687.18
2025-07-12 14:17:00,64.97369706073138,687.27
2025-07-12 14:18:00,64.9575143587903,687.09
2025-07-12 14:19:00,64.97010090474447,687.23
2025-07-12 14:20:00,64.94942300781976,687.0
2025-07-12 14:21:00,64.97010090474447,687.23
2025-07-12 14:22:00,64.97999033370847,687.34
2025-07-12 14:23:00,64.9808893727052,687.35
2025-07-12 14:24:00,64.9368364618656,686.86
2025-07-12 14:25:00,64.93234126688195,686.81
2025-07-12 14:26:00,64.94582685183286,686.96
2025-07-12 14:27:00,64.9368364618656,686.86
2025-07-12 14:28:00,64.87867762916734,686.9
2025-07-12 14:29:00,64.87867762916734,687.1
2025-07-12 14:30:00,64.87867762916734,686.89
2025-07-12 14:31:00,64.87867762916734,686.71
2025-07-12 14:32:00,64.87867762916734,686.87
2025-07-12 14:33:00,64.87867762916734,686.61
2025-07-12 14:34:00,64.87867762916734,686.52
2025-07-12 14:35:00,64.87867762916734,686.36
2025-07-12 14:36:00,64.87867762916734,686.28
2025-07-12 14:37:00,64.87867762916734,686.17
2025-07-12 14:38:00,64.87867762916734,685.84
2025-07-12 14:39:00,64.87867762916734,685.89
2025-07-12 14:40:00,64.87867762916734,685.69
2025-07-12 14:41:00,64.87867762916734,685.94
2025-07-12 14:42:00,64.87867762916734,686.21
2025-07-12 14:43:00,64.87867762916734,686.23
2025-07-12 14:44:00,64.87867762916734,686.14
2025-07-12 14:45:00,64.87867762916734,686.05
2025-07-12 14:46:00,64.87867762916734,686.1
2025-07-12 14:47:00,64.87867762916734,686.18
2025-07-12 14:48:00,64.87867762916734,686.06
2025-07-12 14:49:00,64.87867762916734,685.99
2025-07-12 14:50:00,64.87867762916734,686.16
2025-07-12 14:51:00,64.87867762916734,685.96
2025-07-12 14:52:00,64.87867762916734,685.89
2025-07-12 14:53:00,64.87867762916734,685.51
2025-07-12 14:54:00,64.87867762916734,685.44
2025-07-12 14:55:00,64.87867762916734,685.95
2025-07-12 14:56:00,64.87867762916734,685.48
2025-07-12 14:57:00,64.87867762916734,685.4
2025-07-12 14:58:00,64.87867762916734,685.18
2025-07-12 14:59:00,64.87867762916734,685.17
2025-07-12 15:00:00,64.87867762916734,685.17
2025-07-12 15:01:00,64.87867762916734,685.28
2025-07-12 15:02:00,64.87867762916734,684.97
2025-07-12 15:03:00,64.87867762916734,684.88
2025-07-12 15:04:00,64.87867762916734,684.2
2025-07-12 15:05:00,64.87867762916734,684.15
2025-07-12 15:06:00,64.87867762916734,683.76
2025-07-12 15:07:00,64.87867762916734,683.65
2025-07-12 15:08:00,64.87867762916734,683.59
2025-07-12 15:09:00,64.87867762916734,683.84
2025-07-12 15:10:00,64.87867762916734,683.71
2025-07-12 15:11:00,64.87867762916734,683.05
2025-07-12 15:12:00,64.87867762916734,683.2
2025-07-12 15:13:00,64.87867762916734,682.7
2025-07-12 15:14:00,64.87867762916734,682.7
2025-07-12 15:15:00,64.87867762916734,682.51
2025-07-12 15:16:00,64.87867762916734,682.66
2025-07-12 15:17:00,64.87867762916734,683.43
2025-07-12 15:18:00,64.87867762916734,684.03
2025-07-12 15:19:00,64.87867762916734,684.01
2025-07-12 15:20:00,64.87867762916734,683.54
2025-07-12 15:21:00,64.87867762916734,683.61
2025-07-12 15:22:00,64.87867762916734,683.11
2025-07-12 15:23:00,64.87867762916734,683.29
2025-07-12 15:24:00,64.87867762916734,683.0
2025-07-12 15:25:00,64.87867762916734,682.01
2025-07-12 15:26:00,64.87867762916734,681.69
2025-07-12 15:27:00,64.81704288541964,682.56
2025-07-12 15:28:00,64.73826841665033,682.37
2025-07-12 15:29:00,64.73826841665033,681.95
2025-07-12 15:30:00,64.73826841665033,682.6
2025-07-12 15:31:00,64.73826841665033,681.9
2025-07-12 15:32:00,64.73826841665033,681.16
2025-07-12 15:33:00,64.73826841665033,681.21
2025-07-12 15:34:00,64.73826841665033,681.41
2025-07-12 15:35:00,64.73826841665033,681.37
2025-07-12 15:36:00,64.73826841665033,681.02
2025-07-12 15:37:00,64.73826841665033,680.88
2025-07-12 15:38:00,64.73826841665033,680.94
2025-07-12 15:39:00,64.73826841665033,680.79
2025-07-12 15:40:00,64.73826841665033,680.67
2025-07-12 15:41:00,64.73826841665033,680.59
2025-07-12 15:42:00,64.73826841665033,681.03
2025-07-12 15:43:00,64.73826841665033,680.78
2025-07-12 15:44:00,64.73826841665033,680.84
2025-07-12 15:45:00,64.73826841665033,681.53
2025-07-12 15:46:00,64.73826841665033,680.81
2025-07-12 15:47:00,64.73826841665033,681.4
2025-07-12 15:48:00,64.73826841665033,681.1
2025-07-12 15:49:00,64.73826841665033,681.37
2025-07-12 15:50:00,64.73826841665033,680.94
2025-07-12 15:51:00,64.73826841665033,680.9
2025-07-12 15:52:00,64.67676706165452,680.71
2025-07-12 15:53:00,64.58009380895436,679.64
2025-07-12 15:54:00,64.54576667285072,679.94
2025-07-12 15:55:00,64.54576667285072,680.33
2025-07-12 15:56:00,64.54576667285072,680.99
2025-07-12 15:57:00,64.54576667285072,681.07
2025-07-12 15:58:00,64.54576667285072,681.14
2025-07-12 15:59:00,64.54576667285072,681.19
2025-07-12 16:00:00,64.54576667285072,681.0
2025-07-12 16:01:00,64.54576667285072,680.38
2025-07-12 16:02:00,64.54576667285072,680.8
2025-07-12 16:03:00,64.54576667285072,681.93
2025-07-12 16:04:00,64.54576667285072,681.62
2025-07-12 16:05:00,64.48444819451151,681.56
2025-07-12 16:06:00,64.53483018270032,682.12
2025-07-12 16:07:00,64.60050670301786,682.85
2025-07-12 16:08:00,64.61220252170455,682.98
2025-07-12 16:09:00,64.63199544563585,683.2
2025-07-12 16:10:00,64.6346944807174,683.23
2025-07-12 16:11:00,64.64908933448562,683.39
2025-07-12 16:12:00,64.65808611809078,683.49
2025-07-12 16:13:00,64.65808611809078,683.49
2025-07-12 16:14:00,64.65268804792768,683.43
2025-07-12 16:15:00,64.66798258005642,683.6
2025-07-12 16:16:00,64.64639029940409,683.36
2025-07-12 16:17:00,64.66078515317231,683.52
2025-07-12 16:18:00,64.71746488988471,684.15
2025-07-12 16:19:00,64.72286296004779,684.21
2025-07-12 16:20:00,64.71386617644265,684.11
2025-07-12 16:21:00,64.74625459742117,684.47
2025-07-12 16:22:00,64.69587260923237,683.91
2025-07-12 16:23:00,64.68237743382466,683.76
2025-07-12 16:24:00,64.70486939283751,684.01
2025-07-12 16:25:00,64.70307003611649,683.99
2025-07-12 16:26:00,64.70576907119802,684.02
2025-07-12 16:27:00,64.6913742174298,683.86
2025-07-12 16:28:00,64.66078515317231,683.52
2025-07-12 16:29:00,64.72736135185036,684.26
2025-07-12 16:30:00,64.73185974365293,684.31
2025-07-12 16:31:00,64.70936778464008,684.06
2025-07-12 16:32:00,64.73545845709499,684.35
2025-07-12 16:33:00,64.74715427578168,684.48
2025-07-12 16:34:00,64.71566553316367,684.13
2025-07-12 16:35:00,64.73455877873448,684.34
2025-07-12 16:36:00,64.7219632816873,684.2
2025-07-12 16:37:00,64.71386617644265,684.11
2025-07-12 16:38:00,64.74085652725807,684.41
2025-07-12 16:39:00,64.73096006529242,684.3
2025-07-12 16:40:00,64.7426558839791,684.43
2025-07-12 16:41:00,64.77234526987607,684.76
2025-07-12 16:42:00,64.78494076692328,684.9
2025-07-12 16:43:00,64.75165266758424,684.53
2025-07-12 16:44:00,64.75525138102631,684.57
2025-07-12 16:45:00,64.77774334003917,684.82
2025-07-12 16:46:00,64.79033883708637,684.96
2025-07-12 16:47:00,64.7876398020048,684.93
2025-07-12 16:48:00,64.78494076692328,684.9
2025-07-12 16:49:00,64.78224173184174,684.87
2025-07-12 16:50:00,64.77864301839968,684.83
2025-07-12 16:51:00,64.766947199713,684.7
2025-07-12 16:52:00,64.75525138102631,684.57
2025-07-12 16:53:00,64.73275942201346,684.32
2025-07-12 16:54:00,64.69857164431392,683.94
2025-07-12 16:55:00,64.68687582562723,683.81
2025-07-12 16:56:00,64.6859761472667,683.8
2025-07-12 16:57:00,64.64962194407505,684.08
2025-07-12 16:58:00,64.64962194407505,683.85
2025-07-12 16:59:00,64.64962194407505,683.86
2025-07-12 17:00:00,64.64962194407505,683.84
2025-07-12 17:01:00,64.64962194407505,683.86
2025-07-12 17:02:00,64.64962194407505,684.12
2025-07-12 17:03:00,64.64962194407505,684.76
2025-07-12 17:04:00,64.64962194407505,684.66
2025-07-12 17:05:00,64.64962194407505,685.2
2025-07-12 17:06:00,64.64962194407505,685.5
2025-07-12 17:07:00,64.64962194407505,685.26
2025-07-12 17:08:00,64.5882048032282,685.49
2025-07-12 17:09:00,64.58372500477404,685.44
2025-07-12 17:10:00,64.59626844044568,685.58
2025-07-12 17:11:00,64.59537248075486,685.57
2025-07-12 17:12:00,64.57118156910236,685.3
2025-07-12 17:13:00,64.58372500477404,685.44
2025-07-12 17:14:00,64.57386944817488,685.33
2025-07-12 17:15:00,64.5882048032282,685.49
2025-07-12 17:16:00,64.5971644001365,685.59
2025-07-12 17:17:00,64.61956339240731,685.84
2025-07-12 17:18:00,64.62045935209815,685.85
2025-07-12 17:19:00,64.61866743271649,685.83
2025-07-12 17:20:00,64.62762702962482,685.93
2025-07-12 17:21:00,64.63389874746065,686.0
2025-07-12 17:22:00,64.62762702962482,685.93
2025-07-12 17:23:00,64.61956339240731,685.84
2025-07-12 17:24:00,64.63479470715147,686.01
2025-07-12 17:25:00,64.61956339240731,685.84
2025-07-12 17:26:00,64.62673106993398,685.92
2025-07-12 17:27:00,64.59178864199151,685.53
2025-07-12 17:28:00,64.6025401582815,685.65
2025-07-12 17:29:00,64.62493915055231,685.9
2025-07-12 17:30:00,64.59447652106401,685.56
2025-07-12 17:31:00,64.59178864199151,685.53
2025-07-12 17:32:00,64.610603795499,685.74
2025-07-12 17:33:00,64.61418763426232,685.78
2025-07-12 17:34:00,64.55363957431555,685.79
2025-07-12 17:35:00,64.55363957431555,685.78
2025-07-12 17:36:00,64.55363957431555,685.7
2025-07-12 17:37:00,64.55363957431555,685.54
